,street,zipcode,price,sq,rooms,gestoffeerd,available,date added
https://www.woonnet.nl/huurwoning/amsterdam/6505221_keizersgracht,Keizersgracht ,1015 CD,1585.0,50,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6505284_kinkerstraat,Kinkerstraat ,1053 DB,2475.0,2,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8135_van-bossestraat,Van Bossestraat ,1051 KB,763.0,50,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6505306_zeeburgerstraat,Zeeburgerstraat ,1018 AG,1600.0,60,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6505344_staringstraat,Staringstraat ,1054 VM,1675.0,1,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3132_kinkerstraat,Kinkerstraat ,1053 GJ,725.0,52,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6503490_transvaalkade,Transvaalkade ,1098 BD,1550.0,56,1,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6503101_reggestraat,Reggestraat ,1078 CX,1600.0,60,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1707_eerste-helmersstraat,Eerste Helmersstraat ,1054 DE,1260.0,60,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6502686_da-costastraat,Da Costastraat ,1053 ZB,1595.0,60,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6502705_prins-hendrikkade,Prins Hendrikkade ,1012 MK,1450.0,1,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9672_wamelstraat,Wamelstraat ,1106 DN,1000.0,65,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6502627_amstelkade,Amstelkade ,1078 AA,1750.0,62,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6501536_palmgracht,Palmgracht ,1013 HG,1650.0,54,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5532_groenhoven,Groenhoven ,1103 LW,1250.0,54,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6500924_nieuwezijds-voorburgwal,Nieuwezijds Voorburgwal ,1012 MJ,1475.0,1,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6501054_jacques-oppenheimstraat,Jacques Oppenheimstraat ,1063 PR,2500.0,4,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2788_raamstraat,Raamstraat ,1016 XM,1350.0,30,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6500393_pieter-cornelisz-hooftstraat,Pieter Cornelisz Hooftstraat ,1071 BL,2150.0,75,2,Gemeubileerd/gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6500136_rustenburgerstraat,Rustenburgerstraat ,1074 ET,1575.0,1,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2155_jacob-van-lennepkade,Jacob van Lennepkade ,1054 ZW,725.0,65,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6497296_alfred-doblinstraat,Alfred Doblinstraat 12,1102 VL,1500.0,55,1,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6497379_pieter-cornelisz-hooftstraat,Pieter Cornelisz. Hooftstraat ,1071 BL,595.0,999,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/7627_max-planckstraat,Max Planckstraat ,1098 TS,1300.0,75,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6498451_kerkstraat,Kerkstraat ,1017 GA,325.0,999,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6496933_korte-leidsedwarsstraat,Korte Leidsedwarsstraat ,1017 PV,1750.0,1,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3039_aalbersestraat,Aalbersestraat ,1067 GH,575.0,67,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5092171_grensstraat,Grensstraat ,1091 SZ,1700.0,72,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5388_van-woustraat,Van Woustraat ,1074 AD,1350.0,50,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1212_renswoudestraat,Renswoudestraat ,1106 BK,1300.0,80,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4204445_tweede-oosterparkstraat,Tweede Oosterparkstraat ,1091 TV,1800.0,60,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8849_jan-hanzenstraat,Jan Hanzenstraat ,1053 SK,1400.0,45,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9187_paramaribostraat,Paramaribostraat ,1058 AN,617.0,85,3,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6461_niersstraat,Niersstraat ,1078 VK,1850.0,80,3,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6304869_welnastraat,Welnastraat ,1096 BA,1100.0,30,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5753_sassenheimstraat,Sassenheimstraat ,1059 BL,675.0,55,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6291572_osdorper-ban,Osdorper Ban ,1068 LD,1600.0,93,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4294359_nedersticht,Nedersticht ,1083 VL,1500.0,70,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1444_barbusselaan,Barbusselaan ,1102 TS,1100.0,48,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6243914_kijkduinstraat,Kijkduinstraat ,1055 DR,1500.0,53,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4791074_jj-cremerstraat,J.j. Cremerstraat ,1054 TC,1700.0,55,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2209_papaverweg,Papaverweg ,1032 KH,985.0,47,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5309754_burgemeester-hogguerstraat,Burgemeester Hogguerstraat ,1064 CK,1400.0,46,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3917704_nieuwpoortstraat,Nieuwpoortstraat ,1055 RZ,1750.0,83,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2440_dever,Dever ,1082 BJ,1245.0,50,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4538127_assendelftstraat,Assendelftstraat ,1013 SN,1700.0,78,3,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5695340_witte-de-withstraat,Witte De Withstraat ,1053 EX,1850.0,73,2,Gemeubileerd,2021-02-28,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9580_kinkerstraat,Kinkerstraat ,1053 GB,725.0,45,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5232468_kinkerstraat,Kinkerstraat ,1053 DB,1625.0,65,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1621426_frieslandstraat,Frieslandstraat ,1082 TK,1067.0,41,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5144_westlandgracht,Westlandgracht ,1058 TM,1625.0,60,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1169_overamstelstraat,Overamstelstraat ,1091 TL,1450.0,50,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5788259_orteliuskade,Orteliuskade ,1057 AP,1500.0,56,2,Gestoffeerd,2021-06-12,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6959_curacaostraat,Curaçaostraat ,1058 BV,1200.0,47,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5641563_grensstraat,Grensstraat ,1091 SZ,1750.0,78,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5613015_jan-bernardusstraat,Jan Bernardusstraat ,1091 TT,1450.0,34,1,Gemeubileerd,2021-02-28,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2418_baden-powellweg,Baden Powellweg ,1069 LB,550.0,110,3,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4227691_oldengaarde,Oldengaarde ,1083 TC,1450.0,46,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5466968_knsm-laan,Knsm-Laan ,1019 LW,1550.0,75,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9466_oudebrugsteeg,Oudebrugsteeg ,1012 JN,1250.0,35,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5465060_nieuwe-leliestraat,Nieuwe Leliestraat ,1015 SH,2000.0,120,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5462464_heemstedestraat,Heemstedestraat ,1058 JZ,2750.0,140,3,Gemeubileerd,2021-02-28,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3246_korte-geuzenstraat,Korte Geuzenstraat ,1056 KZ,850.0,11,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5460574_korte-geuzenstraat,Korte Geuzenstraat ,1055 MK,1250.0,28,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5460157_javastraat,Javastraat ,1094 EM,1650.0,60,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9398_brigantijnkade,Brigantijnkade ,1086 VB,825.0,20,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5460175_rijnstraat,Rijnstraat ,1078 PT,1650.0,55,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5459170_keizersgracht,Keizersgracht ,1015 CD,1650.0,54,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1156_nageljongenstraat,Nageljongenstraat ,1033 PE,950.0,47,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5406010_huidekoperstraat,Huidekoperstraat ,1017 ZL,2100.0,80,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/5310209_bogortuin,Bogortuin ,1019 PE,1300.0,37,99,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1628_legmeerplein,Legmeerplein ,1058 NL,1300.0,57,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4422459_fagelstraat,Fagelstraat ,1052 EZ,1500.0,50,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4865850_lindengracht,Lindengracht ,1015 KB,1350.0,40,1,Gestoffeerd Of Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1199_wamelstraat,Wamelstraat ,1106 DN,500.0,91,4,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4197197_gillis-van-ledenberchstraat,Gillis Van Ledenberchstraat ,1051 MC,2250.0,172,1,Gemeubileerd,2020-11-30,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4539357_arent-janszoon-ernstraat,Arent Janszoon Ernstraat ,1083 GP,1750.0,110,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2281_quellijnstraat,Quellijnstraat ,1072 XT,1250.0,31,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4466311_sumatrakade,Sumatrakade ,1019 BJ,1750.0,100,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4466112_heemstedestraat,Heemstedestraat ,1058 JZ,1650.0,65,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1985_s-gravesandeplein,'s-Gravesandeplein ,1091 BB,1350.0,60,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4430312_bijlmerdreef,Bijlmerdreef ,1102 CT,1650.0,76,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4335212_burgemeester-hogguerstraat,Burgemeester Hogguerstraat ,1064 CK,1400.0,48,1,Gemeubileerd,2020-12-21,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6876_burgemeester-hogguerstraat,Burgemeester Hogguerstraat ,1064 EK,1200.0,45,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4251179_waterloop,Waterloop ,1051 PR,1500.0,75,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4200368_poolstraat,Poolstraat ,1018 LR,1450.0,48,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4070_rijnstraat,Rijnstraat ,1078 RD,1150.0,38,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4179055_grensstraat,Grensstraat ,1091 SZ,1110.0,52,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4131968_marnixstraat,Marnixstraat ,1015 TW,1650.0,58,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3228_leimuidenstraat,Leimuidenstraat ,1059 EK,1500.0,55,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4023314_reguliersdwarsstraat,Reguliersdwarsstraat ,1017 BM,1650.0,51,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3978329_singel,Singel ,1017 AX,1750.0,80,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8097_nicolaas-anslijnstraat,Nicolaas Anslijnstraat ,1068 WT,1500.0,82,3,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3955906_pieter-calandlaan,Pieter Calandlaan ,1068 SN,1750.0,87,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3955699_baden-powellweg,Baden Powellweg ,1069 LB,1750.0,98,3,Kaal,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1147_leenhofstraat,Leenhofstraat ,1067 LA,597.0,69,3,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3955459_van-ostadestraat,Van Ostadestraat ,1072 SL,2500.0,90,2,Gemeubileerd,2020-12-11,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3955051_utrechtsedwarsstraat,Utrechtsedwarsstraat ,1017 WB,1750.0,65,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6715_joan-melchior-kemperstraat,Joan Melchior Kemperstraat ,1051 TW,1200.0,32,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3925230_pieter-calandlaan,Pieter Calandlaan ,1068 SN,1850.0,120,3,Kaal,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3924925_pieter-calandlaan,Pieter Calandlaan ,1068 SN,1750.0,100,3,Kaal,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3538_tweede-boomdwarsstraat,Tweede Boomdwarsstraat ,1015 LJ,1150.0,30,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3923992_courbetstraat,Courbetstraat ,1077 ZP,2000.0,75,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3921978_van-boshuizenstraat,Van Boshuizenstraat ,1083 AP,1550.0,75,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4717_langswater,Langswater ,1069 EC,700.0,15,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3921238_onstein,Onstein ,1082 KK,2650.0,135,3,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3919698_prinsengracht,Prinsengracht ,1015 NA,2500.0,80,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8845_kinkerstraat,Kinkerstraat ,1053 DG,1250.0,35,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3918407_weteringschans,Weteringschans ,1017 RV,2000.0,87,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3884589_saxen-weimarlaan,Saxen-Weimarlaan 14 - III,1075 CB,1850.0,82,2,Per direct beschikbaar,gratis!</span>,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8683_eisingastraat,Eisingastraat ,1097 GS,1250.0,55,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/841614_woubruggestraat,Woubruggestraat ,1059 VN,1547.0,55,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/838883_kleiburg,Kleiburg ,1104 EA,1500.0,69,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2286_assumburg,Assumburg ,1081 GC,665.0,77,3,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3752416_lodewijk-boisotstraat,Lodewijk Boisotstraat ,1057 ZM,1450.0,55,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3749820_zaanstraat,Zaanstraat ,1013 RS,1350.0,42,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6523_ijburglaan,IJburglaan ,1087 BS,697.0,93,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3708752_curacaostraat,Curacaostraat ,1058 BJ,1650.0,54,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3705609_ottho-heldringstraat,Ottho Heldringstraat ,1066 AZ,1800.0,93,3,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2840_hofgeest,Hofgeest ,1102 EA,1100.0,91,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3637494_middenweg,Middenweg ,1098 AA,1400.0,67,1,Gemeubileerd,2020-10-23,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3599275_van-nijenrodeweg,Van Nijenrodeweg ,1083 EC,1800.0,90,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4976_balistraat,Balistraat ,1094 JT,1275.0,47,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3599136_aalsmeerweg,Aalsmeerweg ,1059 AA,1400.0,58,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3582210_warmoesstraat,Warmoesstraat ,1012 AH,1995.0,125,2,Gemeubileerd/gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/7222_jacques-veltmanstraat,Jacques Veltmanstraat ,1065 EK,1250.0,47,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3511228_busken-huetstraat,Busken Huetstraat ,1054 SX,1500.0,65,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3483636_jan-evertsenstraat,Jan Evertsenstraat ,1057 BL,1650.0,51,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6586_reguliersdwarsstraat,Reguliersdwarsstraat ,1017 BK,1350.0,50,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3444394_grensstraat,Grensstraat ,1091 SZ,1700.0,72,99,onbekend,onbekend,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3424125_karl-grogersingel,Karl Grogersingel ,1069 NX,1850.0,135,3,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/4546_brigantijnkade,Brigantijnkade ,1086 VB,825.0,20,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3423894_gooise-kant,Gooise Kant ,1102 BZ,1700.0,125,3,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3422090_kotteraarstraat,Kotteraarstraat ,1033 MD,1350.0,70,2,Gemeubileerd,2020-10-12,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8432_zuid-hollandstraat,Zuid-Hollandstraat ,1082 EL,1150.0,69,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3398569_griseldestraat,Griseldestraat ,1055 AR,1600.0,58,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/1643182_bos-en-lommerweg,Bos En Lommerweg ,1055 PK,1150.0,50,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8096_haarlemmermeerstraat,Haarlemmermeerstraat ,1058 JX,750.0,60,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3390844_le-mairekade,Le Mairekade ,1013 CB,1200.0,50,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3354984_lijnbaansgracht,Lijnbaansgracht ,1015 TW,2000.0,70,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/9661_dantestraat,Dantestraat ,1102 ZP,950.0,33,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3326200_thj-lammerslaan,Th.j. Lammerslaan ,1064 GW,1650.0,88,2,Gestoffeerd Of Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3304173_marnixstraat,Marnixstraat ,1015 TW,1700.0,56,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/6627_ijsselmeerstraat,IJsselmeerstraat ,1024 ML,1400.0,60,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3298754_leksmondhof,Leksmondhof ,1108 EM,1550.0,81,2,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3241423_westlandgracht,Westlandgracht ,1058 TK,1850.0,85,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/7875_burgemeester-bletzstraat,Burgemeester Bletzstraat ,1109 AL,1020.0,50,1,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3221606_archimedesweg,Archimedesweg ,1094 GA,1350.0,50,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3163995_jan-janzenstraat,Jan Janzenstraat ,1063 EL,1800.0,100,3,Gestoffeerd,2020-10-09,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3266_groetstraat,Groetstraat ,1024 TW,700.0,65,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3163533_hogeweg,Hogeweg ,1098 BT,1750.0,81,1,Gemeubileerd,2020-10-05,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3163731_jeltje-de-bosch-kemperpad,Jeltje De Bosch Kemperpad ,1054 PH,1850.0,85,3,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/8665_marnixstraat,Marnixstraat ,1015 WK,1200.0,27,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/2997957_sassenheimstraat,Sassenheimstraat ,1059 BB,1650.0,63,1,Gemeubileerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3057403_ladogameerhof,Ladogameerhof ,1060 PJ,1800.0,108,2,Gemeubileerd,2020-10-14,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3085_warmondstraat,Warmondstraat ,1058 KZ,1399.0,85,2,Gestoffeerd,beschikbaar,01-04-2020
https://www.woonnet.nl/huurwoning/amsterdam/3059387_tuinbouwstraat,Tuinbouwstraat ,1097 XP,1650.0,90,3,Kaal,beschikbaar,01-04-2020
